"taxon_name","Mean_CENF","Mean_CMIX","Mean_DESE","Mean_ENWD","Mean_GRAM","Mean_TEDE","Mean_TUND","Mean_WTSFS","Mean_XSHB","Stdev_CENF","Stdev_CMIX","Stdev_DESE","Stdev_ENWD","Stdev_GRAM","Stdev_TEDE","Stdev_TUND","Stdev_WTSFS","Stdev_XSHB"
"Myrtaceae",0,0,0.0200123985294118,0,0,0.0248301179309946,0,0.00632211772151899,0.0796911835443038,0,0,0.085658673712842,0,0,0.0993092980728884,0,0.0460364302269514,0.188298807199769
"Nartheciaceae",0,0.00505297341772152,0,0,0,0.0247189708860759,0.00482637192982456,0,0,0,0.031568673803637,0,0,0,0.167895551508225,0.0364383089932136,0,0
"Nerium",0,0,0,0,0.0108865067770821,0,0,0,0.0235150138264518,0,0,0,0,0.0683433869140168,0,0,0,0.187287549638905
"Nigella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitrariaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olea",0,0.0678436797468354,2.5682546933448,0.657801109696039,2.65209559654133,0.515790214435829,0,3.65646130794947,6.73684275040625,0,0.35031001356886,4.11468607839045,1.77511674120732,8.06223157568611,1.1461311625115,0,7.45642813851165,9.2210208964987
"Oleaceae",0,0.0344740556962025,0.0329567880953861,0.00472163682694194,0,0,0,0.149878335042729,0.0640578037974684,0,0.16946359175154,0.169226189145693,0.0348923640506555,0,0,0,1.27391886384796,0.319562817032301
"Onagraceae",0.037997764556962,0.00556629746835443,0,0.0425879187438721,0,0.0110071546505228,0.0651185,0,0,0.251129993192994,0.0345404265016018,0,0.165784323682727,0,0.0978337305153064,0.329169380417562,0,0
"Ononis",0,0,0,0,0,0,0,0.00102578831832263,0,0,0,0,0,0,0,0,0.00911740600426275,0
"Ophioglossaceae",0.00879043544303797,0.127413149367089,0,0.497544244343818,0.00160230732254447,0.0666121595933666,0.0205422754385965,0,0,0.0781310992305832,0.784522672691823,0,1.83504272636896,0.0142416189990636,0.525134157588755,0.0737616720365091,0,0
"Orchidaceae",6.58227848101266e-05,0,0,0,0,0,0,0,0,0.000585045708481532,0,0,0,0,0,0,0,0
"Orobanchaceae",0.152323882278481,0.230591158227848,0,0.0125797800273098,0,0.0170737696202532,0.235530621052632,0.0305027479902287,0,0.738770196299533,1.33763049460332,0,0.0785548041503761,0,0.128545315182908,0.779987784173853,0.107924965664613,0
"Osmundaceae",0,0.00220526582278481,0,0,0,0.00495974050632911,0,0,0,0,0.0196008313747728,0,0,0,0.0310348494012635,0,0,0
"Oxalidaceae",0.0287671886075949,0,0,0,0,0,0,0,0,0.129030656938737,0,0,0,0,0,0,0,0
"Oxyria/Rumex",0.50227252278481,1.78126479036079,0.212642715136862,0.109551764749054,0.365715385947964,0.797336987603112,2.40398507719298,0.541596684070571,1.53434878607595,0.648869335981331,3.49302654265928,0.857954751224748,0.408942316662122,1.10302737151136,3.43924668875394,5.17061542962985,0.86978566136951,4.8044398422628
"Paeonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paliurus",0,0,0,0.000885810206305198,1.08346452205751,0.015888988930671,0,0.00176657550397491,0,0,0,0,0.00787325333048303,9.6300433163111,0.141224422710379,0,0.0115346826097707,0
"Papaveraceae",0,0.00348271104635278,0.00872752647058823,0.0316785746879211,0.266693930533553,0.00401339846178497,0,0.333730417991699,0.0602938949367089,0,0.0303513421104196,0.0719690269772188,0.15058171228096,1.08822632624037,0.0255783797882201,0,1.1027490749989,0.398827050857197
"Parrotia",0,0,0,0,0.06066119408133,0.164927444928476,0,0,0,0,0,0,0,0.420915080796779,0.87886897226542,0,0,0
"Periploca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phillyrea",0,0.00410981392405063,0.0257062297503474,0.0311451211998035,0.137680369617724,0.0233481208165056,0,0.601618958339402,0.638379913924051,0,0.0365288251759527,0.115701019571777,0.142128037562483,0.811766040766156,0.0971958678663334,0,1.4837894584852,1.41304544086136
"Phyllanthaceae",0,0,0,0.0104440823829218,0,0,0,0,0,0,0,0,0.0928290347298699,0,0,0,0,0
"Picea",6.94823030759494,4.2920999264622,0,3.1598178723374,0.0879712759603284,0.830596905061326,1.08172575964912,0.0282744921145264,0,7.81906498037984,6.95947533640226,0,6.55556456904476,0.357948424530037,2.1890177092786,2.01805041401703,0.176531340012565,0
"Picea orientalis",0,0,0,0.0153704891256103,0.0229391218946396,0.010592659287114,0,0,0,0,0,0,0.099478259251523,0.144597641175264,0.094149615140253,0,0,0
"Pinus",0,0,0.63543541793719,16.1376024582718,1.72336251623342,4.55753715085294,0,2.35702357875835,0.0369161776188459,0,0,2.73914257875664,21.1966559300384,8.14323995988897,14.1812289551552,0,11.830055350196,0.137275242648112
"Pinus (diploxylon)",34.2183665607595,25.1117324238759,4.25028302586223,4.47946519077874,8.5598795197977,8.93244930190693,19.0812472929825,20.1847532478812,3.93230597341772,17.818131754973,19.3690881441752,6.11293092330651,13.7158383242948,15.2298642718536,14.6026541380463,14.6017999282984,25.3903585476632,8.20768448080044
"Pinus (haploxylon)",0.173527187341772,1.87484577362088,0.0186543962193757,0.078908433338813,0.0581594252480328,1.55695107883781,0,0.983592555696203,0,1.05695210079942,7.6050923584168,0.153828091989218,0.701353496681157,0.516932278803848,8.57221085560173,0,7.28358253322979,0
"Pistacia",0,0,0.137208958779576,0.0647713676807044,0.287366617648753,0.265335277578053,0,1.34294817916858,1.39155880858817,0,0,0.775561425828063,0.222025820958547,1.13328032524298,0.759361680058179,0,6.04286888955007,6.38614297368874
"Plantaginaceae",0.0943277392405063,1.03632263223443,0.456643611782316,3.33287929262914,0.842872407662243,1.21328563723807,0.0648618263157895,1.05328506727305,2.08736465794369,0.260229798580391,2.53179365873325,1.17881607167484,9.29621323412672,2.55400948123874,2.07963342569005,0.178164979434339,1.83730995025848,2.9123054907444
"Platanus",0,0.00626626282231599,0.0176441470913121,0.020679177698046,0.0500421419578292,0.530823106739735,0,0.464551475711101,0.00126582278481013,0,0.052166067109659,0.0808713864383499,0.0896475514622635,0.186088737982288,3.18177527297129,0,1.69495378851658,0.0112508790092602
"Plumbaginaceae",0.00247714810126582,0.00270474936708861,0.0156137484808447,0.19142737531765,0.0150843396782327,0,0.00336895789473684,0.0349475417721519,0.0408285962025316,0.0220173739245348,0.0240403382247948,0.0648155416606363,1.33011259757873,0.0748328838803471,0,0.014889820727885,0.250261267850964,0.248206987353893
"Poaceae",4.70276406962025,12.050505985102,7.92701353020325,4.02010024516693,20.0455338231651,16.2524832121417,9.94616153333333,11.2177571560087,8.50846908316294,6.0511744059088,11.6061292728644,8.9741182247956,5.88028512531209,19.5367032469751,15.7597942751886,7.53050472154133,9.92126943439336,9.34726226874711
"Polemoniaceae",0,0,0,0,0.00395569620253165,0,0,0,0,0,0,0,0,0.0351589969039382,0,0,0,0
"Polygalaceae",0,0,0.00899442352941176,0,0.0162390873417722,0,0,0.000616872702149185,0.00171520759493671,0,0,0.074169916506611,0,0.113533877541635,0,0,0.00548288450743677,0.0152450985698538
"Polygonaceae",0.108960810126582,0.0835249873417721,0.162627216806392,0.447371701020889,0.255711341888725,0.0699414745035857,0.0308817210526316,0.00685960886075949,0,0.57011452629482,0.589924472617122,1.10376594879133,1.9077739702141,0.911981473221765,0.35021887647848,0.10709042839931,0.0450664575321488,0
"Polygonum",0.00628483544303798,0.102279559493671,0.0607403058823529,0.124206738878768,0.337748717431765,0.0533003137048145,0.121820715789474,0.203636255271954,0.0793922875086656,0.0331457520583459,0.353524755627091,0.259373434527265,0.529445135270857,1.08844770423548,0.160091078947979,0.502987696824452,0.75620945456388,0.347239654450003
"Polypodiales",4.11870714810127,3.10315600145706,0.0567166603854585,14.5266128335189,0.059677507113865,1.01920972286614,8.65211775087719,0.324260116427402,0.0521820189873418,10.1415781214314,8.40207689790428,0.277011013188398,16.0202377666057,0.186821781495053,2.9069513484462,11.4990983228881,1.30375178879423,0.307769240091314
"Populus",0.0635724683544304,0.0326054113924051,0,0.0107811424870275,0.0443230529886125,0.0531246573854135,0.0305986210526316,0.234142262816111,0.004939,0.23329258831604,0.0866615228787352,0,0.0887920674520659,0.136668006137637,0.275308748977148,0.102892528506976,1.01903684810826,0.0328629121196462
"Portulacaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Potentilla",0.0877321481012658,0.331483933102632,0,0.00713343947263634,0.0130225484176613,0.0735579486005996,0.158301901754386,0.0105201802970859,0,0.244698003178489,1.48610130386204,0,0.0373216449984266,0.0919770461308739,0.364475315907095,0.305100602092991,0.0881229358537489,0
"Primulaceae",0.089930346835443,0.0103876569620253,0.0382346426470588,0.00195042025316456,0.0084213915845686,0.00561886162170297,0.0158593210526316,0,0.174249462025316,0.709795580678699,0.0783005596878966,0.241662685629381,0.0173357144055965,0.0524266273246371,0.039834354352968,0.0680466427404939,0,1.41849104178474
"Prosopis",0,0,0.00501907247540654,0,0,0,0,0,0,0,0,0.041388331917463,0,0,0,0,0,0
"Prunus",0.00438585316455696,0.0531735936708861,0,0.00415933007056996,0.00467093278527721,0.0300910647167203,0,0.0433004844794828,0,0.0275260939777422,0.361675091411766,0,0.0369689343130128,0.0415161587057573,0.256627117422802,0,0.363312861350567,0
"Pteridaceae",0,0.00130228734177215,0.00238731911764706,0.425499189892253,0.00938841201716738,0.00550008059762628,0.0605970947368421,0.022168421229715,0.00150156962025316,0,0.01157498308088,0.0196863377682304,3.65188100408925,0.0593654897668348,0.0349514560810742,0.14941141033931,0.142106521126279,0.0133462427159449
"Pterocarya",0,0,0,0,0.00320461464508892,0.0848924779790892,0,0,0,0,0,0,0,0.0284832379981272,0.438370624333438,0,0,0
"Punica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quercus deciduous",0.271805448101266,3.55063033080511,0.830034374891961,2.71050573517693,3.10640144884342,13.1872581043738,0.0489492192982456,6.31666512616637,5.06656256447976,0.674533997074397,5.86107629012918,1.73786255975084,5.29781582757134,6.30199556228763,17.5726230985473,0.134506236588525,10.3015600288532,13.0019134671151
"Quercus evergreen",0,0.0158890455696203,1.31100084371643,0.0552329605535163,2.04455809739126,0.726872776370551,0,15.8862279001059,13.1684045443038,0,0.108095918704867,2.621496989658,0.38394112139416,4.83540978588068,2.97291352325928,0,20.2133668319743,19.8011762146158
"Quercus intermediate",0,0.0267113835443038,0,0,0,0,0,0.0672830215189873,0.0129165594936709,0,0.237415970097257,0,0,0,0,0,0.429884041880793,0.11480489198257
"Ranunculaceae",0.0920227670886076,0.353915505895256,0.0222146176470588,0.901110602300196,0.0614910877246309,0.211912865257043,0.0505499596491228,0.153077492405063,0.0266815620253165,0.228875789866866,0.797855568139023,0.109112794524861,3.09365096590621,0.192878420590908,0.395877152291681,0.191725544134187,0.586812821924052,0.0842829247532797
"Ranunculus",0.051740753164557,0.461548245699358,0.0074063915930536,0.0931839556920943,0.0766708153521613,0.0291982364070693,1.68723825614035,0.291665178481013,0.0467886949367089,0.214209584657556,1.68392043065104,0.0455656008720966,0.479825465219992,0.33588665032611,0.116925576669827,3.91618377999619,2.22105747626434,0.281070555755573
"Resedaceae",0,0,0,0.00916289984107344,0.00458631443771785,0,0,0.00334493852493399,0,0,0,0,0.0507319368372614,0.0407640543813777,0,0,0.0247910919666096,0
"Rhamnaceae",0,0,0,0.142452522809691,0.134407719339677,0,0,0.0507779911392405,0.00723464683544304,0,0,0,0.667321955309085,0.820303287631082,0,0,0.451324657366298,0.0467556731284923
"Rhamnus",0.000653496202531646,0.00793339113924051,0,0,0.00958086455696202,0.0300224193301423,0,0.00877593924050633,0,0.00580840129907871,0.0402720265127882,0,0,0.0622846514306202,0.139182023029713,0,0.0546663488868338,0
"Rhododendron",0.00293014556962025,0.163168965822785,0,0.241838814911467,0,0.0328337258539655,0,0,0,0.0260437034938207,1.16135050747818,0,2.08079561328076,0,0.209120779606954,0,0,0
"Rhus",0,0,0.00688453088235294,0.0264794141415433,0.120820323897006,0,0,0,0.0135733164556962,0,0,0.0417259269300446,0.150796457106925,0.863953013017997,0,0,0,0.0690771989221191
"Ribes",0,0,0.0069944842545094,0,0,0.0146975987341772,0,0,0.0671873746835443,0,0,0.0404790245169476,0,0,0.102969479363645,0,0,0.41817550435325
"Rosaceae",0.640166217721519,0.423849209151722,0.0983665621956859,0.333054073815652,0.246455636460183,0.682035794647137,0.93439120877193,0.661197040421283,0.372978426582278,1.68887056726717,0.776391289086379,0.545588690992381,1.01924316092777,0.549470029363023,1.54557314613814,3.53379367056109,1.23897280373816,2.14350797307481
"Rosmarinus",0,0,0,0,0,0,0,0,0.00410981392405063,0,0,0,0,0,0,0,0,0.0365288251759527
"Rubiaceae",0.0232539746835443,0.199684092767741,0,0.122132711103308,0.144424082221929,0.245689702908397,0.278623887719298,0.150574112086852,0.0917842772151899,0.0794192540747155,0.436772083996532,0,0.442808678269963,0.548751102749504,0.557638562587889,1.19240620664448,0.360670621632356,0.38105957867565
"Rubus",0.156900434177215,0.0760462113924051,0,0,0,0.00457526307762696,0.106645884210526,0,0,0.920566551593779,0.45308344749198,0,0,0,0.0406658277443141,0.258140233366492,0,0
"Ruscus",0,0,0,0,0,0,0,0.0077066835443038,0,0,0,0,0,0,0,0,0.0684985016544989,0
"Rutaceae",0,0,0.0069944842545094,0,0,0,0,0,0,0,0,0.0404790245169476,0,0,0,0,0,0
"Salix",0.601690912658228,0.710345115233035,0.133290471179864,0.662406463094969,0.219060441522806,0.796333724832798,6.13118253333333,0.373519040798664,0.0349899918555986,1.00037340734627,1.39905045121803,0.473590329479142,2.10062321315355,0.584793968179926,3.90172836782069,10.3169540400309,0.946222424295654,0.110291377582287
"Salvia",0,0,0,0.00168776371308016,0,0,0,0,0,0,0,0,0.0150011720123469,0,0,0,0,0
"Sambucus",0.0447318481012658,0.0538559493670886,0,0.00594282997563439,0.104376348296194,0.0445680173441608,0,0.0413154746835443,0,0.195427186573035,0.161752561254306,0,0.0528210282124893,0.760699476346203,0.210711185073266,0,0.217023119499143,0
"Sanguisorba group",0.0108189987341772,0.0427612849398646,0.00501907247540654,0.0965908948033259,0.06445917955605,0.00414241507347624,0.00142705438596491,0.122283882020022,0.00316468055091156,0.0961613641500584,0.34616599600987,0.041388331917463,0.2873677375796,0.198699945133805,0.029675642290425,0.010774024344162,0.571429626683164,0.0197621954214809
"Santalaceae",0,0,0.00859993088235294,0,0,0,0,0.0138508898734177,0.115086794936709,0,0,0.0709168468019049,0,0,0,0,0.0735298789962888,1.01123276958458
"Saxifragaceae",0.0392863430379747,0.0829001139240506,0,0,0.0054561329113924,0.010627598461785,0.693533050877193,0.0925667506329114,0.00278202784810127,0.178548376065678,0.336353665082109,0,0,0.0484951700831698,0.0524132794631449,2.59066376246362,0.380358723473319,0.0247272043883102
"Scrophulariaceae",0.0126919911392405,0.0953033200968901,0.0536620573529412,0.127362304709666,1.00782861178161,0.167803370819723,0.0183538210526316,0.255642672807007,0.182951330379747,0.0652742582296975,0.189882426645902,0.1973508337924,0.469190367973952,8.27002508199631,0.524912367611631,0.0503120757528084,0.570864545545926,0.733693561845973
"Smilax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solanaceae",0,0.00733254556962025,0.00899442352941176,0.00277288671371332,0.0259262873417722,0.00252154423758471,0.000242485964912281,0.134051548101266,0.514409387341772,0,0.03151858897793,0.074169916506611,0.0246459562086753,0.129764646800947,0.0224119754155147,0.00183072888796459,0.587830313054839,3.34857325733256
"Sorbus",0.0524117189873418,0.0363224506329114,0,0.00341268803273531,0.00155697759509241,0.0150901438324241,0.048776449122807,0,0,0.192570230310742,0.0947074008084588,0,0.0225491734412078,0.0138387195685858,0.0786243611357064,0.0898910084826483,0,0
"Styrax",0,0,0,0,0,0,0,0.00776721732052148,0,0,0,0,0,0,0,0,0.0488127188225507,0
"Suaeda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syringa",0,0,0,0.0515960374243258,0,0,0,0,0,0,0,0,0.458595611790499,0,0,0,0,0
"Tamarix",0,0,0.015441500847563,0.16473908759801,0.165851810234281,0.110018568335721,0,0.106270810126582,0.0528879952063849,0,0,0.0632119246075557,0.660349551463885,1.08546738070507,0.948940624252115,0,0.596067857194876,0.243655244056315
"Taxus",0,0.282034787341772,0,0,0,0.0134331405063291,0.00470344736842105,0.0137229405063291,0,0,2.48168324590199,0,0,0,0.0923739323434897,0.0355102489065889,0.0905973673643722,0
"Teucrium",0,0.00391895569620253,0,0.0126266611951135,0.00127990170354916,0,0,0,0,0,0.0348324401406945,0,0.112228219543743,0.0113760151761984,0,0,0,0
"Thalictrum",0.0482285417721519,0.0183315088607595,0,0.0178219284219329,0.0425201439782743,0.0453868365498122,0.528463680701754,0.00594283037974684,0.018978335443038,0.21723805072025,0.0646166838677494,0,0.0749990567925473,0.226982993870131,0.157524211871985,1.26512968165363,0.0528210318043193,0.106030262472034
"Thymelaeaceae",0,0,0.161198491176471,0.265651211073187,0.0515775314696251,0,0,0.00232687974683544,0.115021872936611,0,0,0.698242221720911,0.974585910667849,0.41670453368194,0,0,0.0206817595755875,0.566058250933673
"Tilia",0.0643755810126582,0.478860203797468,0.00147058823529412,0.310816646214464,0.10984203746611,0.171000112207721,0.0169386807017544,0.00232106329240633,0,0.129010906335044,1.75956270031392,0.0121267812518166,0.839846047831299,0.428230395275523,0.344730968079063,0.0685385338003751,0.0145563923897227,0
"Tofieldia",0,0.00137142278481013,0,0,0,0,0.0282831526315789,0,0,0,0.0121894723397288,0,0,0,0,0.105506204006775,0,0
"Trollius",0.0192255151898734,0.0151820240506329,0,0,0,0,0.19974560877193,0,0,0.106231309422865,0.134332490776754,0,0,0,0,0.583556747729306,0,0
"Ulmus",0.12921059113924,0.391643417721519,0.0488645755264343,0.133268401872487,0.247665147108165,0.141569964287278,0.0717848666666667,0.112896334659255,0.00518673924050633,0.199810155850315,1.54092193509396,0.222340593251594,0.468343487559674,0.87410564203742,0.244775176888258,0.161025789857941,0.23768732377408,0.0272046280881718
"Ulmus/Zelkova",0,0.00701286861390652,0.00310906603656262,0.00423352101943186,0.019538619325044,0.314042801292386,0,0,0,0,0.0623317396634916,0.0256380153315363,0.0376283578905025,0.1154087410232,1.51958534574444,0,0,0
"Urticaceae",0.25588757721519,0.871513763291139,0,0.113495735161905,0.0616277112637161,0.339699510258812,0.368473370175439,0.278101694936709,0.0583869898734177,0.373638956562843,3.86633816847425,0,0.644656991219998,0.215737527047828,1.78838873412257,0.424986472915587,0.667347372217665,0.306545630563153
"Vaccinium",0.187850978481013,0.279635984810127,0,0.00423943071394237,0,0.0418755878193376,0.738639380701754,0,0,0.527984274153248,1.08392642351904,0,0.0265595443543989,0,0.233215770573238,1.14155148880269,0,0
"Valerianaceae",0.00295727088607595,0.00690452038290262,0,0.00968387015046794,0.0025738410591864,0.00987673034942772,0.00738712807017544,0.0390955304648248,0.00303377341772152,0.0208296859114653,0.0363495011787205,0,0.0608298689684512,0.0176394744108965,0.0543740979362703,0.0286001011074996,0.138777307487707,0.0191097478414559
"Verbenaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Viburnum",0.0020616,0.00620506022220198,0,0,0,0.00821595370983525,0,0.00478571898734177,0,0.0183239016107378,0.0262103105140008,0,0,0,0.0401552341437876,0,0.0425364007861324,0
"Violaceae",0.00195785063291139,0.00540949873417722,0,0.0216544099745408,0,0.00153581992818506,0.00343324035087719,0.00714044430379747,0,0.0122618262001751,0.0480806764495897,0,0.0945899921291064,0,0.0136506661116965,0.0259203962256137,0.0513970305328783,0
"Viscum",6.58227848101266e-05,0,0,0,0.122667513234096,0.0042962699045348,0,0.0097936,0,0.000585045708481532,0,0,0,0.623958171685113,0.0220129544152364,0,0.087047420845422,0
"Vitex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ziziphus",0,0,0.0261711029411765,0,0,0,0,0,0.0118341189873418,0,0,0.133638069432846,0,0,0,0,0,0.0751420990635505
"Zygophyllaceae",0,0,0.0152129823529412,0,0.010853913013486,0,0,0,0.108993863291139,0,0,0.125449466243668,0,0.0702860377929371,0,0,0,0.405701021369158
